"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1873","checkLocators","Smoke Test SauceDemo","Sat Sep 06 14:46:00 UTC 2025","passed","Sat Sep 06 14:46:02 UTC 2025","tests.LocatorsTest","chrome","tests.LocatorsTest","checkLocators"
"","1351","Проверка добавления товара в корзину","Smoke Test SauceDemo","Sat Sep 06 14:46:24 UTC 2025","passed","Sat Sep 06 14:46:25 UTC 2025","tests.CartTest","firefox","tests.CartTest","checkCart"
